candidate_pid,kocc10,hub_reference
P_243134,7,0.867120
P_243201,9,0.871337
P_243323,13,0.849449
P_243329,8,0.848485
P_243332,10,0.863357
P_243417,4,0.873785
P_243541,4,0.894500
P_243558,15,0.897205
P_243599,4,0.852782
P_243608,14,0.866398
P_243612,3,0.885188
P_243615,4,0.846486
P_243672,16,0.875812
P_243693,8,0.838129
P_243786,3,0.822373
P_243814,7,0.894596
P_243833,3,0.868769
P_243850,19,0.850247
P_243960,14,0.852956
P_243961,8,0.856864
P_243963,6,0.851317
P_243964,15,0.841056
P_243965,15,0.857716
P_243966,13,0.861591
P_243969,11,0.840927
P_243996,8,0.847286
P_244158,10,0.865723
P_244159,17,0.872725
P_244160,6,0.859217
P_244163,8,0.869549
P_244168,3,0.881416
P_244177,13,0.884813
P_244193,11,0.868593
P_24428,4,0.889923
P_244304,10,0.863186
P_244448,12,0.882884
P_244467,8,0.822408
P_24449,9,0.890650
P_24451,2,0.858622
P_24454,10,0.882832
P_24455,6,0.838249
P_244594,10,0.872640
P_244633,10,0.880744
P_244649,4,0.882909
P_244666,2,0.880974
P_244712,9,0.874770
P_24473,13,0.889095
P_24474,7,0.893328
P_24475,14,0.895743
P_24477,4,0.871477
P_24479,4,0.886357
P_244807,7,0.867035
P_244912,10,0.854893
P_244933,12,0.892690
P_244948,7,0.872948
P_24499,11,0.859254
P_245022,9,0.889204
P_24507,6,0.894790
P_245161,7,0.855526
P_24523,5,0.875947
P_24527,9,0.857203
P_245361,6,0.876607
P_2454,13,0.900392
P_245404,7,0.889634
P_2455,11,0.899736
P_245502,13,0.835192
P_245544,7,0.869835
P_245555,13,0.890378
P_245559,1,0.841526
P_245627,10,0.889699
P_24565,2,0.884135
P_245675,17,0.864727
P_24570,3,0.866986
P_24571,11,0.879440
P_245847,1,0.871811
P_245884,6,0.844820
P_245886,11,0.838227
P_245887,6,0.862484
P_245935,21,0.876733
P_245936,8,0.876529
P_245937,13,0.850528
P_246,6,0.886669
P_246061,12,0.853934
P_246118,6,0.858334
P_246183,13,0.898658
P_246224,4,0.897706
P_246511,9,0.877507
P_2466,4,0.836082
P_246657,13,0.853570
P_246771,7,0.880187
P_246773,2,0.874621
P_246848,3,0.876759
P_246856,12,0.874605
P_247037,3,0.843363
P_247039,5,0.893431
P_247169,7,0.868888
P_247188,4,0.876570
P_247195,9,0.858557
P_247196,5,0.816781
P_247381,9,0.859074
P_24739,1,0.857855
P_24743,9,0.868157
P_24747,10,0.882224
P_2475,11,0.855285
P_247568,6,0.853842
P_247572,7,0.838644
P_24758,4,0.876792
P_247584,10,0.882218
P_24761,5,0.845097
P_24763,6,0.871705
P_247734,4,0.886692
P_247876,12,0.875642
P_24788,16,0.866774
P_248064,8,0.856967
P_248074,6,0.881054
P_248075,4,0.857217
P_248083,16,0.881901
P_248084,1,0.876348
P_248151,8,0.853955
P_248154,11,0.874117
P_248158,12,0.875561
P_248165,5,0.893283
P_248258,10,0.872472
P_248281,7,0.880993
P_248377,12,0.863272
P_248428,4,0.881276
P_248491,5,0.885026
P_248516,11,0.902927
P_248549,15,0.894331
P_248559,11,0.887713
P_248628,16,0.859223
P_248629,9,0.864734
P_248648,5,0.892415
P_248649,5,0.884927
P_248701,5,0.876151
P_248747,7,0.841698
P_248783,4,0.853980
P_248785,8,0.869842
P_24879,9,0.889471
P_248800,10,0.859835
P_24884,10,0.859450
P_24885,5,0.892893
P_248852,6,0.870222
P_24892,7,0.878906
P_248944,10,0.878494
P_249041,22,0.861529
P_249046,8,0.891779
P_249067,5,0.873417
P_249082,7,0.897642
P_249151,11,0.836134
P_249154,8,0.868549
P_249294,5,0.870332
P_249300,8,0.853420
P_24932,6,0.880662
P_24938,13,0.873576
P_249462,8,0.875019
P_249468,12,0.865862
P_249483,5,0.847366
P_249505,9,0.884587
P_249506,16,0.862160
P_249509,13,0.841949
P_249510,7,0.857657
P_249511,20,0.848301
P_24962,5,0.887926
P_24963,8,0.892781
P_2497,7,0.873267
P_24984,10,0.862255
P_249858,8,0.883380
P_249861,11,0.855546
P_249933,5,0.892260
P_249934,3,0.887418
P_25002,15,0.869423
P_25003,11,0.862426
P_25005,2,0.847365
P_25007,6,0.840363
P_25010,14,0.856554
P_25030,7,0.851597
P_25031,6,0.851507
P_25033,12,0.880992
P_25043,11,0.885921
P_250480,6,0.854367
P_250538,5,0.895840
P_250642,11,0.885957
P_25070,10,0.872684
P_250708,14,0.857765
P_250722,13,0.842434
P_250728,7,0.881372
P_250746,10,0.832362
P_25075,5,0.868463
P_250764,8,0.855934
P_25077,12,0.892287
P_250781,7,0.846004
P_250818,6,0.862896
P_250826,8,0.859593
P_250827,3,0.823788
P_250830,4,0.849034
P_250853,16,0.878957
P_250856,10,0.897679
P_250998,9,0.842299
P_251004,17,0.855698
P_25101,11,0.853243
P_25102,8,0.873231
P_25107,5,0.888361
P_251088,25,0.878494
P_25110,7,0.865401
P_251106,16,0.873712
P_251116,19,0.866793
P_25113,7,0.878907
P_25114,8,0.873071
P_25115,6,0.895119
P_25116,2,0.900522
P_251261,9,0.869861
P_25131,9,0.806661
P_251479,13,0.838176
P_25150,15,0.835340
P_25151,17,0.855175
P_25154,4,0.900153
P_251547,12,0.881472
P_25155,8,0.877373
P_25157,12,0.848369
P_25159,9,0.854462
P_25160,3,0.847719
P_25163,10,0.868573
P_25164,4,0.888838
P_25166,18,0.845178
P_251707,5,0.872474
P_25173,9,0.861668
P_25174,9,0.868727
P_251785,13,0.853484
P_25180,6,0.870580
P_25181,5,0.867954
P_251853,15,0.864068
P_251857,7,0.882275
P_251896,7,0.856869
P_251898,14,0.881823
P_251900,7,0.880751
P_25191,7,0.856906
P_251944,8,0.877058
P_251952,8,0.889417
P_252165,8,0.886113
P_252242,8,0.860762
P_252323,14,0.888011
P_252351,11,0.893053
P_252526,8,0.851815
P_252532,9,0.837314
P_252545,6,0.855292
P_252625,7,0.844395
P_252688,4,0.872527
P_252711,23,0.855993
P_25274,3,0.899185
P_25276,11,0.889517
P_252767,5,0.869646
P_25304,7,0.874812
P_253135,9,0.879786
P_253163,6,0.884444
P_253177,1,0.868861
P_253207,9,0.880939
P_253273,9,0.856763
P_25331,3,0.873409
P_253330,5,0.829428
P_253385,12,0.873997
P_253412,2,0.869381
P_253475,8,0.880869
P_253491,4,0.858691
P_253528,8,0.855456
P_25365,6,0.895697
P_25372,5,0.871378
P_253772,16,0.886317
P_25385,7,0.842982
P_25386,4,0.870379
P_25387,9,0.847503
P_25388,4,0.869815
P_253908,11,0.868542
P_25391,8,0.839538
P_25392,8,0.861000
P_25393,12,0.863681
P_254170,6,0.896398
P_25428,12,0.856883
P_254461,6,0.883100
P_254520,8,0.901852
P_254624,10,0.858094
P_25467,9,0.833970
P_25468,16,0.884127
P_254731,7,0.884998
P_254873,12,0.859237
P_254880,9,0.846905
P_2549,7,0.884377
P_255030,8,0.866052
P_25511,3,0.857516
P_255292,4,0.871882
P_25538,7,0.889437
P_25548,10,0.889952
P_255552,6,0.880449
P_255604,6,0.850458
P_255621,6,0.850485
P_255634,12,0.864082
P_2558,7,0.878758
P_255875,2,0.889927
P_256121,10,0.872602
P_25621,4,0.874964
P_25622,5,0.890357
P_256220,2,0.853505
P_256325,3,0.882726
P_256332,8,0.868911
P_256407,8,0.877942
P_256413,13,0.850447
P_256415,28,0.835536
P_25642,7,0.875949
P_256439,5,0.830543
P_256469,3,0.899569
P_256574,8,0.861185
P_2566,7,0.901289
P_25660,7,0.900619
P_256700,6,0.897774
P_256711,3,0.877240
P_256715,4,0.881245
P_256796,4,0.879151
P_25680,6,0.889345
P_25682,8,0.845467
P_25685,5,0.892763
P_256898,5,0.896607
P_256942,7,0.840469
P_256985,3,0.868403
P_257171,9,0.861179
P_257184,10,0.834548
P_257199,6,0.846123
P_257548,9,0.871569
P_257739,8,0.838076
P_257993,8,0.860008
P_258014,10,0.869908
P_258337,6,0.877352
P_258340,5,0.887867
P_258360,6,0.900655
P_258388,6,0.864929
P_25844,8,0.883805
P_258642,8,0.882229
P_258643,6,0.894679
P_258726,14,0.885526
P_258728,5,0.881031
P_258730,9,0.852101
P_258781,13,0.874357
P_258799,5,0.847567
P_258811,5,0.882234
P_258814,10,0.881621
P_258913,7,0.881238
P_259030,8,0.873437
P_259058,3,0.843231
P_259093,13,0.885978
P_259143,6,0.870696
P_259204,6,0.899323
P_259330,11,0.826392
P_259333,5,0.839825
P_259349,18,0.823891
P_259356,7,0.868748
P_259420,4,0.883693
P_259431,6,0.869759
P_259441,16,0.893346
P_259629,9,0.805836
P_259640,13,0.860015
P_259651,8,0.877613
P_259652,1,0.873685
P_259662,11,0.835138
P_259663,7,0.858813
P_259664,20,0.870864
P_259666,9,0.879470
P_259671,2,0.860867
P_259692,10,0.847510
P_259977,17,0.857194
P_26,15,0.877518
P_26002,11,0.851886
P_260034,8,0.867795
P_260050,4,0.867980
P_260218,5,0.887160
P_260259,9,0.810433
P_260268,8,0.863491
P_2603,9,0.881335
P_26030,9,0.881715
P_26037,12,0.842387
P_260434,6,0.894403
P_260459,7,0.892937
P_260536,8,0.879639
P_260538,8,0.834579
P_260913,16,0.891103
P_260984,4,0.890728
P_261102,17,0.855195
P_261106,16,0.859492
P_26111,9,0.893912
P_261111,13,0.880227
P_261112,12,0.860998
P_26112,10,0.875795
P_261202,9,0.845634
P_26130,13,0.878408
P_261324,8,0.887062
P_261340,15,0.857400
P_261356,23,0.864813
P_261448,22,0.854841
P_261513,3,0.896761
P_261521,10,0.828900
P_261536,4,0.866231
P_261542,10,0.849568
P_26155,7,0.867002
P_261701,3,0.892087
P_261708,10,0.841650
P_261712,4,0.819876
P_261875,7,0.850161
P_261902,10,0.860713
P_262014,5,0.882832
P_26203,4,0.861713
P_262054,13,0.891951
P_262069,8,0.895724
P_262080,7,0.897806
P_26212,5,0.902204
P_262156,10,0.861204
P_262160,10,0.891221
P_262182,3,0.897535
P_262201,2,0.838671
P_262210,7,0.883644
P_262215,3,0.895642
P_262477,5,0.897185
P_262482,18,0.892932
P_262483,14,0.896130
P_262564,15,0.880046
P_262600,6,0.872566
P_262601,5,0.889094
P_262605,13,0.869213
P_262606,10,0.859882
P_262685,17,0.867456
P_262718,10,0.877895
P_262746,15,0.857020
P_262800,7,0.845300
P_26283,11,0.877907
P_263006,7,0.898258
P_263092,16,0.859361
P_263210,13,0.864365
P_263217,5,0.871818
P_263293,10,0.901267
P_263304,10,0.878999
P_26332,4,0.884152
P_26334,6,0.894024
P_26335,5,0.897262
P_26336,2,0.885708
P_263471,8,0.889394
P_263502,7,0.847690
P_263564,8,0.845485
P_263572,12,0.885621
P_263668,10,0.871604
P_26374,5,0.876439
P_263986,3,0.893095
P_264006,26,0.855446
P_264037,2,0.869726
P_264149,12,0.876066
P_264170,5,0.858641
P_264176,4,0.860899
P_264199,10,0.836778
P_264201,6,0.877828
P_264332,12,0.869648
P_264458,7,0.886306
P_264475,5,0.884054
P_26461,6,0.889285
P_264632,10,0.880976
P_264676,9,0.863185
P_264785,10,0.880180
P_264816,9,0.869370
P_264967,17,0.872032
P_264987,16,0.862414
P_265037,14,0.862024
P_265102,2,0.891824
P_265281,15,0.886274
P_265503,7,0.856705
P_265508,8,0.893041
P_26552,16,0.853484
P_26553,11,0.884339
P_265541,6,0.872185
P_265544,14,0.852604
P_265545,6,0.886501
P_265555,13,0.881073
P_265558,5,0.843063
P_265574,9,0.872901
P_265602,5,0.886006
P_265611,2,0.868981
P_265625,8,0.855768
P_265637,10,0.841680
P_265638,10,0.857331
P_265642,29,0.861493
P_265765,19,0.873718
P_265808,17,0.856518
P_265813,8,0.871687
P_2659,11,0.837593
P_265913,11,0.890439
P_265916,7,0.897815
P_265918,12,0.870936
P_265943,10,0.834050
P_265944,9,0.873502
P_265949,2,0.884178
P_265988,15,0.857805
P_266029,2,0.883355
P_266050,6,0.889060
P_266122,3,0.895191
P_266139,4,0.885154
P_266181,12,0.876765
P_26629,7,0.900391
P_266299,4,0.897700
P_266310,10,0.871834
P_266326,6,0.878783
P_26640,6,0.871778
P_266474,5,0.898652
P_266501,4,0.847288
P_266510,16,0.881952
P_266512,3,0.878625
P_266515,4,0.899313
P_266518,6,0.833614
P_266519,19,0.876783
P_266543,23,0.839872
P_266556,10,0.865336
P_266599,5,0.889643
P_266601,4,0.898919
P_266643,4,0.841266
P_266682,16,0.855286
P_266720,7,0.874580
P_266731,12,0.877140
P_266732,4,0.883003
P_266733,7,0.887167
P_266736,4,0.831075
P_266810,14,0.892573
P_266822,7,0.857900
P_266829,14,0.874028
P_26687,5,0.872722
P_266887,3,0.893926
P_26689,7,0.845551
P_2669,1,0.897479
P_26691,8,0.873712
P_26693,8,0.863139
P_266947,12,0.852251
P_266948,12,0.851569
P_266952,11,0.880380
P_266956,7,0.861949
P_266958,12,0.822254
P_266993,3,0.829454
P_266996,8,0.830807
P_267009,10,0.895050
P_267039,2,0.888381
P_267040,16,0.878494
P_267059,0,0.886692
P_267077,1,0.885663
P_267300,10,0.852302
P_267332,5,0.888512
P_267631,8,0.868806
P_26784,10,0.877999
P_267873,5,0.890985
P_267886,6,0.864971
P_268032,10,0.890490
P_268142,14,0.877713
P_268220,9,0.862972
P_268361,13,0.871104
P_268366,13,0.836266
P_26837,21,0.813350
P_26838,16,0.814949
P_26839,5,0.865109
P_26840,4,0.891721
P_268407,11,0.889362
P_26842,15,0.867902
P_26844,8,0.891122
P_268563,9,0.871297
P_268572,3,0.805741
P_268600,4,0.815862
P_26862,7,0.872666
P_268760,18,0.872282
P_268761,10,0.868942
P_268928,9,0.861545
P_268935,13,0.872001
P_269006,17,0.893690
P_26901,4,0.877358
P_26921,11,0.862245
P_269222,6,0.879098
P_269229,13,0.826106
P_26924,13,0.854320
P_269255,8,0.880044
P_269272,12,0.864837
P_269273,5,0.882947
P_269274,15,0.865932
P_269275,12,0.869202
P_269278,17,0.848027
P_269280,12,0.823041
P_269316,8,0.869933
P_269317,9,0.844570
P_269319,17,0.860645
P_269321,7,0.846628
P_269326,12,0.881243
P_269329,6,0.874927
P_26934,17,0.872408
P_26935,8,0.889547
P_26939,10,0.886858
P_269391,13,0.859283
P_26941,8,0.869521
P_269415,6,0.879733
P_269419,8,0.879762
P_269430,8,0.835877
P_269438,12,0.845116
P_269472,5,0.834157
P_269473,2,0.872148
P_269496,24,0.859529
P_269505,14,0.875066
P_269510,18,0.880141
P_269511,10,0.866754
P_269514,9,0.883660
P_269528,9,0.839127
P_269536,5,0.881547
P_269549,17,0.865215
P_269553,13,0.855265
P_269555,4,0.880736
P_269562,4,0.882592
P_269576,7,0.866658
P_2696,18,0.889344
P_26963,11,0.883407
P_269647,7,0.877304
P_269649,7,0.867694
P_269652,2,0.872064
P_269677,10,0.873831
P_269690,6,0.816998
P_2697,11,0.890127
P_269701,5,0.853074
P_269725,4,0.868908
P_269727,10,0.806628
P_269729,9,0.861601
P_269733,14,0.825344
P_269742,6,0.891476
P_269787,6,0.864445
P_269817,9,0.868424
P_269877,16,0.873750
P_26988,8,0.875409
P_269893,7,0.881346
P_269896,11,0.858818
P_269904,8,0.882191
P_269905,7,0.876551
P_269906,7,0.866364
P_269931,2,0.849238
P_269947,12,0.852450
P_270049,5,0.837551
P_270065,18,0.836326
P_270083,3,0.861068
P_270097,4,0.835422
P_270112,13,0.865375
P_270132,5,0.852929
P_270134,9,0.875157
P_270135,5,0.879825
P_270170,11,0.882208
P_270172,22,0.860104
P_270176,8,0.847197
P_270177,8,0.839601
P_270178,7,0.860086
P_270190,5,0.831997
P_270192,5,0.859677
P_270196,5,0.873519
P_270216,10,0.898975
P_270255,7,0.880568
P_270257,6,0.879685
P_270279,5,0.889713
P_270285,2,0.870559
P_270288,6,0.846393
P_270290,7,0.842004
P_27030,6,0.860255
P_270313,11,0.882094
P_270331,8,0.868332
P_270414,8,0.825279
P_270419,6,0.891408
P_270420,10,0.884306
P_270464,3,0.872194
P_27064,6,0.883238
P_27065,10,0.886964
P_270657,6,0.896284
P_27068,2,0.867658
P_27070,11,0.876464
P_27071,4,0.883189
P_270758,9,0.841949
P_270763,5,0.834910
P_270809,3,0.871125
P_270827,11,0.858641
P_270939,10,0.839161
P_270940,19,0.850788
P_270941,14,0.829854
P_271012,8,0.878700
P_271176,13,0.892353
P_271177,13,0.871668
P_271178,19,0.873799
P_271180,10,0.873861
P_271210,10,0.878077
P_271211,6,0.866125
P_271214,5,0.852963
P_271219,12,0.849819
P_271221,8,0.862705
P_271222,8,0.864233
P_27126,7,0.891216
P_271299,10,0.851745
P_271308,8,0.894215
P_271341,2,0.890920
P_27142,5,0.901793
P_271426,11,0.840699
P_271438,10,0.877972
P_271441,5,0.853656
P_271442,18,0.811746
P_271451,11,0.818067
P_271454,14,0.886618
P_271456,11,0.880157
P_271462,9,0.889698
P_27157,11,0.880899
P_271597,7,0.877875
P_27164,5,0.855983
P_271646,5,0.872155
P_27165,11,0.861490
P_27167,7,0.836122
P_271672,17,0.872353
P_271685,3,0.854616
P_27172,5,0.849986
P_271933,12,0.843203
P_271939,18,0.858392
P_271940,21,0.847942
P_271946,7,0.842771
P_271947,9,0.848726
P_271980,2,0.857014
P_271983,4,0.836985
P_272,13,0.867022
P_272275,8,0.888415
P_272323,8,0.858605
P_272476,6,0.857919
P_272515,7,0.843204
P_27252,6,0.872906
P_272536,4,0.876522
P_272793,11,0.887516
P_27289,3,0.858183
P_272964,9,0.874790
P_273087,7,0.886494
P_27314,8,0.882467
P_273212,19,0.851139
P_273223,18,0.847878
P_273233,16,0.850562
P_27328,5,0.852510
P_273302,7,0.866775
P_273316,8,0.852090
P_273330,5,0.865097
P_273348,4,0.894502
P_27342,15,0.858103
P_273427,4,0.873950
P_27345,12,0.875216
P_2735,0,0.898716
P_273591,7,0.865005
P_273651,6,0.850889
P_273658,3,0.897132
P_27373,8,0.868605
P_273766,8,0.881571
P_273776,9,0.867885
P_273779,7,0.882523
P_273799,9,0.871434
P_274061,4,0.874820
P_274110,10,0.842775
P_274303,10,0.880817
P_274309,2,0.871185
P_274316,10,0.873814
P_274328,10,0.847367
P_274362,1,0.892159
P_274468,8,0.846894
P_274470,5,0.870542
P_274516,14,0.838857
P_274522,16,0.847985
P_27477,5,0.871675
P_27488,18,0.877529
P_274922,5,0.882296
P_275,5,0.901708
P_27501,2,0.874759
P_27508,11,0.873719
P_275091,13,0.876211
P_27514,7,0.880929
P_275174,12,0.872559
P_275179,13,0.872334
P_275186,6,0.876813
P_275232,3,0.894321
P_275271,18,0.880475
P_275387,4,0.865908
P_275410,5,0.863799
P_275418,6,0.895170
P_275595,13,0.824177
P_275596,12,0.832664
P_275597,11,0.847024
P_275598,12,0.849728
P_275599,6,0.844315
P_275601,16,0.841282
P_275602,10,0.830820
P_27566,6,0.881295
P_275680,13,0.854905
P_275686,5,0.872185
P_275830,9,0.884851
P_275831,17,0.865896
P_275832,12,0.878889
P_2759,9,0.842141
P_275953,12,0.854925
P_27602,8,0.863812
P_27604,8,0.846522
P_27608,17,0.880756
P_27609,13,0.850073
P_276212,5,0.859084
P_276217,6,0.854661
P_27641,6,0.882494
P_276435,6,0.869152
P_276448,6,0.873596
P_27651,11,0.892198
P_276515,11,0.846021
P_276517,9,0.852051
P_276535,8,0.849648
P_276653,13,0.890759
P_276684,1,0.904593
P_2767,15,0.880927
P_276704,12,0.856851
P_276735,10,0.869321
P_276776,4,0.892459
P_276802,7,0.888561
P_276866,7,0.893701
P_276890,10,0.895646
P_276967,13,0.863805
P_277062,8,0.874532
P_2771,6,0.888785
P_277113,13,0.887563
P_277123,3,0.892412
P_277233,6,0.867107
P_277331,14,0.863090
P_27734,3,0.891672
P_277360,13,0.881249
P_27742,12,0.891314
P_27747,11,0.872377
P_277476,5,0.858231
P_277535,6,0.877847
P_277537,16,0.853771
P_277541,6,0.857795
P_277612,10,0.860079
P_277719,15,0.843740
P_277753,11,0.847267
P_277827,11,0.846460
P_277842,6,0.862634
P_277843,9,0.881975
P_277872,6,0.860765
P_27790,14,0.869611
P_277962,9,0.851025
P_278,5,0.872403
P_278003,7,0.883270
P_27847,16,0.896333
P_278600,17,0.861320
P_278601,7,0.832222
P_278726,9,0.802444
P_278730,6,0.873764
P_278742,17,0.866088
P_278753,8,0.880418
P_278810,9,0.845679
P_278842,8,0.865373
P_278860,17,0.862100
P_278861,8,0.858101
P_278916,11,0.875016
P_278924,13,0.832437
P_278975,9,0.850344
P_279015,7,0.889476
P_27903,7,0.876714
P_27904,13,0.871098
P_27905,4,0.876142
P_27906,9,0.883636
P_279075,3,0.857379
P_27908,10,0.870617
P_27912,16,0.840023
P_279147,4,0.871470
P_279148,12,0.884978
P_27919,2,0.865186
P_27920,8,0.876736
P_279284,11,0.854137
P_279287,10,0.845627
P_279290,9,0.852783
P_279303,5,0.835685
P_279304,10,0.850831
P_279307,11,0.847139
P_279308,8,0.823461
P_279313,8,0.812638
P_279316,13,0.848961
P_279318,6,0.848552
P_279319,15,0.837301
P_279485,15,0.884257
P_279611,6,0.797987
P_279616,13,0.811659
P_279792,10,0.880997
P_279794,14,0.869930
P_279841,9,0.895147
P_279843,4,0.885077
P_279857,15,0.827187
P_279858,21,0.847446
P_279884,3,0.879379
P_279889,12,0.877320
P_279890,14,0.859164
P_279912,15,0.846615
P_279921,4,0.899378
P_279973,6,0.887487
P_279974,2,0.856002
P_279998,9,0.841229
P_280102,11,0.895871
P_280159,5,0.891369
P_28017,3,0.870904
P_280176,8,0.899643
P_280343,8,0.874553
P_280391,2,0.868907
P_280395,14,0.861736
P_280502,2,0.877755
P_280586,6,0.893556
P_280678,21,0.859294
P_28070,8,0.886413
P_280734,7,0.886257
P_28082,8,0.881601
P_280846,11,0.860306
P_280950,8,0.880258
P_280974,8,0.889558
P_280975,9,0.873072
P_281009,4,0.834689
P_281014,10,0.852007
P_28109,6,0.878077
P_28110,5,0.887782
P_281154,8,0.873230
P_281156,6,0.884772
P_281158,5,0.847106
P_281196,7,0.874825
P_281223,4,0.864027
P_281401,10,0.872684
P_281511,8,0.904357
P_281552,6,0.789810
P_281569,18,0.869088
P_28165,7,0.865886
P_281722,6,0.862860
P_281800,6,0.885400
P_28184,11,0.883961
P_281856,10,0.856173
P_281862,11,0.879647
P_281990,11,0.853857
P_281993,13,0.882289
P_282344,15,0.851988
P_282442,13,0.883369
P_282478,6,0.860378
P_282480,4,0.851780
P_282624,7,0.870084
P_28274,6,0.871218
P_282759,7,0.879569
P_282812,13,0.839277
P_282819,2,0.804938
P_282844,9,0.850257
P_283014,12,0.839575
P_283015,13,0.840297
P_283016,7,0.830154
P_283017,10,0.826553
P_283019,3,0.809182
P_283020,17,0.863027
P_283022,3,0.864264
P_283049,5,0.847242
P_283160,7,0.892841
P_283261,13,0.879900
P_283262,4,0.891707
P_283325,6,0.842487
P_283329,6,0.833691
P_283388,7,0.897994
P_283400,7,0.877159
P_283401,9,0.858084
P_283421,12,0.858717
P_283458,7,0.862734
P_283461,9,0.861607
P_283475,5,0.880540
P_283568,10,0.863234
P_283614,18,0.866384
P_283618,11,0.852221
