candidate_pid,kocc10,hub_reference
P_657407,15,0.839817
P_657433,11,0.838396
P_657489,13,0.876326
P_657511,3,0.898599
P_657520,9,0.866026
P_657911,3,0.869677
P_658021,12,0.864397
P_658027,13,0.864510
P_658031,19,0.868568
P_658034,24,0.855124
P_658069,12,0.841864
P_658080,10,0.811879
P_65818,5,0.901934
P_658217,18,0.823944
P_658219,9,0.874501
P_658281,11,0.882771
P_658304,11,0.837088
P_658498,9,0.872775
P_658654,2,0.876861
P_658956,7,0.873876
P_659183,5,0.870762
P_659227,14,0.851579
P_659231,11,0.844608
P_659282,14,0.885876
P_659507,5,0.879439
P_659565,5,0.874357
P_659674,18,0.856156
P_659713,6,0.889840
P_65987,3,0.885511
P_660111,14,0.857963
P_660128,2,0.875325
P_660143,18,0.852910
P_660151,10,0.857519
P_660155,1,0.862246
P_660166,4,0.858236
P_660176,7,0.868641
P_6602,10,0.884307
P_6603,9,0.889554
P_66038,5,0.910011
P_66054,9,0.884806
P_660544,10,0.860636
P_660577,6,0.821222
P_660644,6,0.870369
P_66067,7,0.890217
P_66071,8,0.876115
P_660815,7,0.875663
P_660898,9,0.847123
P_661403,1,0.861395
P_661427,5,0.872578
P_661496,13,0.850563
P_661530,3,0.885626
P_661531,9,0.854761
P_6616,6,0.898625
P_661657,5,0.833932
P_661664,8,0.848699
P_661666,8,0.859273
P_661667,3,0.866923
P_661764,8,0.861852
P_6619,14,0.900089
P_662126,10,0.865676
P_662139,12,0.849318
P_662151,18,0.843114
P_662157,8,0.843017
P_6622,13,0.871292
P_662202,6,0.865907
P_662217,10,0.875328
P_6623,3,0.895772
P_662318,5,0.883432
P_662321,16,0.865801
P_662322,12,0.867653
P_662329,9,0.855407
P_6624,4,0.892007
P_662680,7,0.871609
P_662700,7,0.852079
P_662790,16,0.861196
P_662895,5,0.874747
P_662960,2,0.872900
P_663019,8,0.886605
P_663102,7,0.857229
P_663119,10,0.887934
P_663180,3,0.879312
P_6632,10,0.901256
P_663307,7,0.873025
P_663309,6,0.888609
P_663577,7,0.805140
P_663582,10,0.780587
P_663586,6,0.821856
P_66359,8,0.853389
P_66361,7,0.860504
P_663698,9,0.869217
P_663735,16,0.866129
P_663739,10,0.866427
P_663791,12,0.884556
P_663796,10,0.859631
P_663831,10,0.898421
P_663838,11,0.873090
P_663852,5,0.890454
P_663909,17,0.835119
P_663916,14,0.874059
P_663917,15,0.858900
P_663918,11,0.880381
P_663920,4,0.850211
P_663921,16,0.881407
P_663923,4,0.855973
P_663925,27,0.875528
P_663938,16,0.839087
P_663939,4,0.870151
P_663975,8,0.868138
P_6640,2,0.887161
P_664053,15,0.849752
P_664058,10,0.849257
P_664066,18,0.846860
P_664070,8,0.860966
P_6641,3,0.872668
P_664164,4,0.892728
P_664243,6,0.851317
P_664253,7,0.820142
P_664390,9,0.843160
P_664478,9,0.856055
P_664592,6,0.866132
P_664680,16,0.876189
P_664717,3,0.876883
P_664720,17,0.881526
P_664726,7,0.862603
P_664851,14,0.850810
P_664855,10,0.865784
P_664856,18,0.844224
P_66486,10,0.853571
P_664882,3,0.854656
P_665167,8,0.869086
P_665170,8,0.889134
P_665177,16,0.872336
P_665179,18,0.874093
P_665208,11,0.833171
P_665237,5,0.860158
P_665249,6,0.869218
P_665384,8,0.900779
P_665502,11,0.874875
P_665506,17,0.848898
P_665567,14,0.778344
P_665573,6,0.795936
P_665599,2,0.864356
P_665706,7,0.888673
P_665830,3,0.866199
P_665852,13,0.880716
P_665900,10,0.890812
P_666022,8,0.887433
P_666040,1,0.862060
P_666073,11,0.824559
P_666155,3,0.868454
P_666367,5,0.839646
P_666504,2,0.864976
P_666555,6,0.866068
P_666557,21,0.869976
P_666591,7,0.860655
P_666740,5,0.861804
P_666843,8,0.838116
P_666935,5,0.888257
P_667087,3,0.887157
P_66724,10,0.896274
P_667472,16,0.892372
P_6676,3,0.889951
P_667687,15,0.873093
P_6677,9,0.884349
P_66780,4,0.896791
P_668022,16,0.857700
P_668023,19,0.836488
P_668024,8,0.867850
P_668042,15,0.823108
P_668059,13,0.802523
P_668086,6,0.862141
P_668130,6,0.877173
P_668131,6,0.858918
P_668134,7,0.890792
P_668135,7,0.853977
P_668138,2,0.854949
P_668161,3,0.836990
P_668168,6,0.842361
P_668218,18,0.826964
P_668225,11,0.859909
P_668233,14,0.851863
P_668470,7,0.838437
P_668484,10,0.850464
P_668488,11,0.854359
P_668490,6,0.875559
P_668749,11,0.866653
P_66880,5,0.901326
P_668895,10,0.889125
P_668903,11,0.877780
P_668996,15,0.850449
P_668997,30,0.857619
P_668998,4,0.833132
P_669266,14,0.873812
P_6693,8,0.883534
P_669327,17,0.853988
P_669328,4,0.854335
P_669341,6,0.887068
P_6694,14,0.873924
P_669557,1,0.890177
P_669572,5,0.879870
P_669651,7,0.868549
P_669717,4,0.839434
P_669719,7,0.858601
P_669940,7,0.871460
P_669972,8,0.884580
P_670015,5,0.861079
P_670017,7,0.883094
P_670166,4,0.850961
P_670319,3,0.890667
P_670552,4,0.880902
P_670833,9,0.875368
P_670843,10,0.843266
P_670844,16,0.854592
P_671102,6,0.865946
P_67111,3,0.896110
P_67115,11,0.867663
P_671189,3,0.863246
P_671252,6,0.862936
P_671302,6,0.872016
P_671390,9,0.880542
P_671418,16,0.854823
P_671507,10,0.892187
P_671537,11,0.873439
P_671543,3,0.875111
P_671555,11,0.863719
P_671762,2,0.865161
P_671777,4,0.898128
P_671865,7,0.873229
P_671936,14,0.805015
P_672051,6,0.882395
P_672347,2,0.886731
P_672420,12,0.844857
P_672457,8,0.862542
P_672544,8,0.852308
P_672557,5,0.846567
P_672744,5,0.869114
P_67288,3,0.870040
P_673224,20,0.861677
P_673225,7,0.882450
P_673249,11,0.840061
P_673291,4,0.876584
P_673334,13,0.859765
P_673433,16,0.821546
P_673441,22,0.807461
P_673444,4,0.831409
P_673479,14,0.890694
P_67353,1,0.893669
P_67354,5,0.839706
P_673554,17,0.812402
P_67358,4,0.892869
P_673586,14,0.863093
P_673590,3,0.879414
P_67360,11,0.899058
P_673615,10,0.847156
P_673721,8,0.866825
P_673758,6,0.887157
P_673803,2,0.887002
P_673881,15,0.869499
P_673882,6,0.875924
P_673912,20,0.876471
P_674033,6,0.855555
P_674159,12,0.902539
P_6742,8,0.856833
P_674216,4,0.893432
P_674442,7,0.799667
P_674669,8,0.898089
P_674690,16,0.860408
P_674715,2,0.881159
P_674734,6,0.861993
P_67477,10,0.900819
P_674815,8,0.834183
P_674823,14,0.842859
P_674860,8,0.885947
P_67496,10,0.894181
P_67497,1,0.890247
P_675110,1,0.785046
P_675198,2,0.891274
P_675203,4,0.883234
P_67521,3,0.885085
P_675216,13,0.858966
P_67522,16,0.849133
P_6753,7,0.887468
P_67530,7,0.901812
P_67538,5,0.824501
P_675449,11,0.817785
P_675469,10,0.828647
P_675488,11,0.827883
P_67549,4,0.876407
P_675574,13,0.825315
P_675575,9,0.819381
P_675613,8,0.841811
P_675617,10,0.853960
P_67570,3,0.870871
P_675705,2,0.853025
P_675717,10,0.849057
P_67574,0,0.887552
P_675757,15,0.803832
P_675761,8,0.798653
P_67577,4,0.874433
P_675770,10,0.855181
P_675840,6,0.834188
P_675879,13,0.798436
P_675881,4,0.820534
P_675883,7,0.804344
P_6759,10,0.891508
P_675958,9,0.873039
P_675959,12,0.855482
P_675997,11,0.861589
P_676009,18,0.861115
P_676021,4,0.875647
P_676023,8,0.860810
P_676087,3,0.882538
P_67609,14,0.833777
P_67611,7,0.867572
P_67613,4,0.887146
P_67614,7,0.871416
P_676145,4,0.813468
P_67615,3,0.873555
P_67616,12,0.869148
P_676166,2,0.890091
P_67625,6,0.862462
P_676386,18,0.894425
P_676500,3,0.886072
P_676533,9,0.845212
P_676564,1,0.854157
P_676569,13,0.833093
P_676595,3,0.856614
P_676641,3,0.854898
P_676652,8,0.886495
P_676714,4,0.893435
P_676775,8,0.855815
P_676780,14,0.843589
P_676877,11,0.889382
P_676896,6,0.822574
P_677129,8,0.867440
P_677214,11,0.872436
P_677282,7,0.865582
P_677316,19,0.854939
P_677318,22,0.859971
P_677595,4,0.880547
P_677860,9,0.884436
P_677984,3,0.842320
P_678,7,0.903558
P_678180,8,0.878549
P_678211,7,0.834092
P_678238,14,0.863901
P_6784,17,0.881302
P_678430,6,0.850143
P_67851,10,0.856280
P_678592,8,0.862872
P_678631,2,0.822086
P_678747,12,0.852935
P_678846,6,0.861512
P_678939,9,0.864155
P_678969,18,0.858000
P_679,7,0.865637
P_67902,6,0.856988
P_67909,6,0.838411
P_67913,10,0.862606
P_679155,6,0.863232
P_679161,22,0.819980
P_679163,11,0.894235
P_679165,7,0.867312
P_679171,12,0.803983
P_679179,19,0.860858
P_67922,18,0.848766
P_679309,13,0.904109
P_679424,5,0.857356
P_679442,4,0.870988
P_679584,7,0.855365
P_679631,8,0.883937
P_679648,9,0.820552
P_679728,5,0.892995
P_679780,8,0.867321
P_679830,6,0.862793
P_679875,0,0.846145
P_679878,5,0.854296
P_67995,10,0.885472
P_67999,3,0.892311
P_680,11,0.870437
P_680017,11,0.877293
P_680104,3,0.863581
P_680294,5,0.850557
P_68030,11,0.899675
P_6804,7,0.847981
P_68040,4,0.891211
P_6805,6,0.889138
P_680574,5,0.895167
P_68063,26,0.844590
P_6807,7,0.865350
P_680717,11,0.828583
P_680829,10,0.875086
P_680832,10,0.872287
P_680871,4,0.840600
P_680965,6,0.863591
P_681032,10,0.864916
P_681055,3,0.843030
P_681088,7,0.851278
P_681092,7,0.824705
P_681098,17,0.825350
P_681106,4,0.822746
P_681117,25,0.827864
P_681118,13,0.798457
P_681124,10,0.819844
P_681136,5,0.833363
P_681137,20,0.829327
P_681141,9,0.855176
P_681146,4,0.847644
P_681155,8,0.851463
P_681163,23,0.825598
P_681166,10,0.752226
P_681167,22,0.837565
P_681188,13,0.852061
P_681189,16,0.858616
P_681193,11,0.849617
P_681267,7,0.838612
P_681296,4,0.873902
P_681313,8,0.883184
P_681321,17,0.846385
P_681333,10,0.859331
P_681353,5,0.876105
P_681421,12,0.894474
P_681561,6,0.838210
P_681604,9,0.877225
P_681652,4,0.875104
P_6817,10,0.846869
P_681781,13,0.829185
P_681886,5,0.837947
P_68192,11,0.866522
P_681974,6,0.881693
P_681975,7,0.865954
P_681978,11,0.881544
P_681981,9,0.868241
P_681985,4,0.870026
P_681987,3,0.875827
P_682041,10,0.871254
P_682108,6,0.882608
P_682117,6,0.824349
P_682295,19,0.876512
P_68235,8,0.867369
P_682360,3,0.863409
P_682536,15,0.881769
P_682553,8,0.874319
P_682645,6,0.877722
P_682680,11,0.867783
P_68292,3,0.838776
P_682938,10,0.886775
P_682968,7,0.848661
P_683158,9,0.847711
P_683173,14,0.852441
P_683417,9,0.844617
P_68380,10,0.851620
P_683813,18,0.849381
P_683821,7,0.868589
P_683954,14,0.860511
P_683985,11,0.875094
P_684109,10,0.868114
P_684149,18,0.877413
P_684160,12,0.818026
P_684166,14,0.828948
P_684168,8,0.808496
P_684443,12,0.892219
P_684564,5,0.829860
P_684583,5,0.892285
P_68459,5,0.845707
P_684848,8,0.868669
P_684978,2,0.896290
P_685012,8,0.844179
P_685227,9,0.871060
P_685264,3,0.856805
P_685307,13,0.824134
P_685414,12,0.868818
P_685456,7,0.890539
P_685485,10,0.850090
P_685493,8,0.821948
P_685575,8,0.890836
P_685636,10,0.848733
P_685637,11,0.865671
P_685650,16,0.891701
P_685651,8,0.866509
P_685655,7,0.857875
P_685659,17,0.880255
P_685663,3,0.893629
P_685665,24,0.867518
P_685696,16,0.884162
P_6857,8,0.855316
P_68578,10,0.824492
P_68581,8,0.891534
P_685869,3,0.876098
P_685877,4,0.883138
P_685886,9,0.880463
P_68599,14,0.871333
P_686,8,0.870792
P_686062,12,0.892631
P_686105,9,0.795115
P_686148,14,0.887971
P_686159,6,0.888862
P_686380,6,0.865677
P_686396,11,0.846332
P_686425,5,0.844579
P_686444,19,0.860942
P_686494,8,0.854369
P_686501,2,0.854972
P_686502,5,0.846068
P_686777,3,0.807253
P_686795,14,0.873281
P_686835,22,0.869826
P_686838,13,0.872339
P_686879,8,0.865126
P_6869,6,0.846219
P_686981,9,0.872080
P_686982,5,0.866855
P_686983,9,0.861936
P_686984,10,0.802548
P_686985,21,0.890939
P_686996,6,0.873239
P_686998,13,0.894822
P_687,5,0.865181
P_6870,5,0.878482
P_687021,7,0.880950
P_687036,8,0.836436
P_687040,3,0.831632
P_687133,6,0.879297
P_687138,11,0.879340
P_687139,9,0.893130
P_68714,3,0.890081
P_687208,11,0.880862
P_68722,7,0.892291
P_687466,14,0.886357
P_687473,12,0.876786
P_687491,5,0.841512
P_687584,5,0.891205
P_687681,9,0.885702
P_687779,7,0.845385
P_687994,0,0.792158
P_688,8,0.884094
P_6880,9,0.890849
P_688071,6,0.895321
P_688178,10,0.866901
P_688360,11,0.842279
P_688618,9,0.878770
P_688625,3,0.874090
P_688722,3,0.864202
P_688882,7,0.880558
P_688891,3,0.874588
P_68897,7,0.892933
P_68898,4,0.883647
P_688980,5,0.815956
P_689205,8,0.875027
P_689209,22,0.857842
P_689223,10,0.877030
P_689254,3,0.884568
P_689269,16,0.855693
P_689313,8,0.864591
P_689477,5,0.796303
P_689706,5,0.828945
P_689801,7,0.832879
P_690001,15,0.860190
P_690192,7,0.799646
P_690195,4,0.891918
P_690200,4,0.874873
P_690205,15,0.874162
P_690225,12,0.890885
P_690346,10,0.877631
P_690348,8,0.869126
P_690397,6,0.841364
P_690449,5,0.831332
P_690454,2,0.836191
P_690459,1,0.903124
P_690533,13,0.838247
P_690537,11,0.856026
P_69073,4,0.853364
P_69074,10,0.865860
P_690758,10,0.894127
P_690767,1,0.817936
P_69077,11,0.875356
P_69078,12,0.852633
P_69080,22,0.858302
P_690826,10,0.880028
P_690984,5,0.862846
P_691070,3,0.887129
P_691118,7,0.878558
P_691131,5,0.891338
P_691142,12,0.870750
P_691458,6,0.878296
P_691459,8,0.834736
P_691668,10,0.852454
P_691727,0,0.899063
P_691890,9,0.901725
P_691921,23,0.834565
P_692038,9,0.901901
P_692142,1,0.837279
P_69225,3,0.900389
P_692357,5,0.884979
P_692360,3,0.875462
P_692364,11,0.883277
P_692693,6,0.854789
P_692712,7,0.879272
P_692841,6,0.863430
P_69288,9,0.859379
P_69289,9,0.893462
P_693094,12,0.822545
P_69312,8,0.855939
P_693292,10,0.891291
P_69356,8,0.852785
P_693624,17,0.877201
P_6939,12,0.890666
P_693960,4,0.892823
P_694000,1,0.883173
P_694077,6,0.882951
P_694136,9,0.861772
P_694169,4,0.876891
P_694333,1,0.832850
P_694504,4,0.878226
P_694615,8,0.866354
P_694622,7,0.885970
P_694674,1,0.876147
P_694776,7,0.844370
P_694785,8,0.850245
P_695033,2,0.875488
P_695103,8,0.890428
P_695192,1,0.872944
P_695195,7,0.894894
P_695403,12,0.854528
P_695415,3,0.837973
P_695446,2,0.881908
P_69550,9,0.868330
P_695635,9,0.869866
P_695733,2,0.894309
P_696047,7,0.827254
P_69619,7,0.835998
P_696277,10,0.882843
P_696313,6,0.900834
P_69656,4,0.866048
P_696742,11,0.841551
P_696760,11,0.878940
P_697070,3,0.851539
P_697100,9,0.879899
P_697212,13,0.868761
P_697519,11,0.884647
P_697785,7,0.893590
P_69779,8,0.900237
P_697814,13,0.868731
P_697878,5,0.859266
P_698155,8,0.881307
P_69820,5,0.890998
P_69826,9,0.863750
P_698286,10,0.857819
P_698349,3,0.851546
P_698375,8,0.898778
P_698509,18,0.871863
P_698510,8,0.885750
P_698554,13,0.885016
P_698633,9,0.847334
P_6987,13,0.856834
P_698843,4,0.807270
P_698853,5,0.802258
P_698871,4,0.842545
P_698895,4,0.852174
P_698923,4,0.807828
P_698990,5,0.872009
P_699033,6,0.861903
P_69914,13,0.856716
P_699328,6,0.831781
P_69943,14,0.831217
P_69945,6,0.832016
P_69946,2,0.875776
P_69947,13,0.866435
P_69948,7,0.860524
P_699500,1,0.870210
P_69959,11,0.857475
P_699625,5,0.833955
P_699684,7,0.823553
P_69970,2,0.855371
P_699712,1,0.816736
P_69974,10,0.876996
P_699745,11,0.859706
P_699746,5,0.871646
P_699789,9,0.843770
P_699955,6,0.866927
P_700084,9,0.896507
P_700134,21,0.864924
P_700187,5,0.854214
P_700219,4,0.884295
P_700712,10,0.888638
P_700725,9,0.888073
P_700755,14,0.896047
P_701043,3,0.841833
P_701072,2,0.881258
P_701174,8,0.837346
P_701274,2,0.889937
P_701283,4,0.864167
P_701301,5,0.872439
P_701307,5,0.822735
P_701392,2,0.880934
P_70143,5,0.887035
P_70150,10,0.855907
P_701521,10,0.824877
P_701662,11,0.886120
P_70167,4,0.874462
P_70168,10,0.880965
P_701775,8,0.849922
P_70182,14,0.876274
P_701847,6,0.882358
P_70190,7,0.820461
P_70196,6,0.881121
P_702005,10,0.885387
P_702230,5,0.878450
P_70227,11,0.868154
P_702429,8,0.853346
P_702435,9,0.859469
P_70266,9,0.859536
P_7027,5,0.901080
P_7028,7,0.868363
P_702860,5,0.851535
P_702900,3,0.892105
P_702943,10,0.859944
P_702954,8,0.882159
P_703051,2,0.857963
P_703155,18,0.891656
P_7032,8,0.871257
P_703225,8,0.862283
P_703297,27,0.881149
P_703342,13,0.879210
P_703391,7,0.876430
P_703413,7,0.875702
P_703415,10,0.884294
P_703643,7,0.889957
P_703739,17,0.823016
P_703750,4,0.900855
P_703850,9,0.860077
P_703983,6,0.868142
P_70401,8,0.855192
P_704104,5,0.854175
P_704173,9,0.852678
P_70437,5,0.882767
P_704667,11,0.844517
P_704779,4,0.891390
P_704845,12,0.881669
P_704961,9,0.873065
P_705162,5,0.874027
P_705163,7,0.860678
P_70528,8,0.869780
P_70550,4,0.854712
P_705513,2,0.871443
P_70567,3,0.865570
P_705674,3,0.883120
P_70569,15,0.828731
P_705845,3,0.805330
P_706,12,0.849604
P_706011,4,0.884252
P_70608,7,0.904612
P_706207,2,0.893907
P_706398,8,0.877243
P_706618,6,0.862534
P_706824,9,0.836005
P_706845,1,0.814196
P_706969,14,0.878243
P_706972,7,0.869238
P_706973,5,0.866596
P_706977,14,0.863220
P_707076,13,0.870495
P_707096,9,0.878040
P_707126,6,0.896774
P_707151,7,0.864109
P_707164,7,0.870661
P_707242,6,0.860958
P_707246,19,0.839595
P_707247,13,0.839616
P_707248,8,0.852115
P_707306,6,0.900114
P_707346,7,0.847959
P_707347,12,0.870606
P_707390,3,0.892643
P_707412,0,0.879120
P_70746,8,0.849395
P_707521,9,0.875756
P_707618,24,0.898048
P_707688,3,0.852206
P_707740,3,0.869612
P_70785,18,0.881272
P_70788,11,0.868439
P_708038,3,0.896940
P_708041,3,0.889533
P_708214,3,0.801439
P_70824,8,0.887209
P_70825,5,0.876561
P_7084,4,0.869174
P_708516,3,0.877968
P_70862,4,0.899637
P_708875,14,0.861084
P_70888,9,0.854055
P_708888,7,0.881533
P_709167,11,0.887147
P_709293,1,0.876142
P_709327,4,0.851139
P_709482,18,0.846060
P_70959,4,0.867603
P_709631,9,0.879161
P_709760,6,0.877252
P_710064,7,0.881814
P_71011,5,0.899890
P_710366,22,0.849073
P_710379,10,0.854992
P_710383,1,0.855241
P_710388,21,0.885535
P_710508,4,0.869845
P_71059,8,0.893538
P_710606,8,0.885405
P_710614,13,0.889001
P_71062,17,0.898008
P_710625,2,0.859282
P_710681,11,0.859138
P_710771,10,0.858158
P_710830,8,0.858295
P_710929,8,0.830500
P_711018,6,0.862300
P_711084,7,0.860427
P_711088,24,0.871884
P_711092,27,0.834803
P_711096,6,0.866067
P_711103,23,0.873808
P_711108,7,0.857124
P_711143,8,0.805794
P_711185,3,0.859574
P_7112,12,0.842368
P_711262,5,0.874183
P_711286,19,0.869680
P_711288,11,0.831118
P_711338,13,0.830520
P_711364,13,0.863519
P_711591,15,0.851301
P_7116,3,0.863251
P_7117,12,0.864057
P_711796,2,0.902529
P_711816,3,0.890553
P_71194,4,0.888361
P_712087,3,0.887732
P_712200,7,0.894598
P_712248,3,0.882061
P_712365,13,0.886902
P_712400,8,0.860780
P_712415,10,0.880836
P_71250,7,0.873503
P_712604,5,0.895320
P_712670,11,0.883965
P_712674,14,0.861506
P_712680,12,0.865821
P_712796,12,0.826685
P_712798,7,0.844448
P_712841,6,0.891990
P_71288,18,0.837439
P_712991,4,0.872879
P_712992,7,0.828665
P_712996,6,0.878867
P_712999,3,0.895198
P_713012,3,0.903968
P_713018,4,0.855694
P_713041,5,0.808683
P_713189,6,0.900673
P_713334,18,0.847980
P_713364,2,0.900763
P_713386,6,0.825932
P_713467,12,0.877864
P_71367,4,0.889241
P_713697,4,0.869055
P_713803,5,0.840771
P_713808,6,0.870422
P_713812,7,0.835931
P_713818,6,0.888364
P_713890,6,0.888791
P_713907,16,0.856259
P_714063,7,0.888339
P_714128,6,0.855568
P_714190,15,0.865858
P_714361,4,0.827589
P_714480,5,0.837741
P_714535,13,0.832808
P_714540,14,0.780625
P_714552,12,0.861425
P_714623,4,0.880556
P_714634,3,0.886510
P_714660,8,0.863658
P_714663,3,0.891008
P_71473,7,0.858358
P_71474,13,0.843969
P_71479,5,0.864527
P_71482,7,0.849732
P_714827,8,0.822157
P_714868,18,0.890139
P_714873,10,0.867246
P_714977,10,0.805133
P_714993,6,0.876566
P_715054,6,0.837531
P_715068,5,0.838373
P_71514,3,0.870765
P_71519,8,0.850527
P_715198,5,0.881971
P_715251,6,0.878344
P_715252,24,0.882152
P_715280,7,0.822672
P_715347,12,0.894009
P_715414,10,0.866663
P_715418,11,0.873886
P_715438,14,0.866413
P_715813,11,0.815675
P_715852,6,0.879998
P_715854,6,0.850172
P_715856,9,0.824216
P_715861,8,0.804528
P_715863,6,0.830500
P_715865,3,0.814462
P_715878,7,0.803095
P_715881,7,0.817902
P_715884,5,0.783386
P_715893,5,0.762226
P_715894,9,0.756673
P_715902,8,0.801828
P_716066,4,0.868308
P_716070,6,0.867591
P_716072,4,0.867827
P_716073,0,0.844339
P_716074,5,0.852044
P_716077,6,0.821665
P_716107,4,0.897740
P_716123,7,0.880165
P_71613,5,0.894239
P_716131,5,0.867722
P_716133,7,0.887488
P_716158,5,0.862145
P_716178,5,0.851466
P_716181,4,0.844807
P_716184,6,0.830618
P_71622,5,0.808854
P_716234,9,0.845413
P_716248,6,0.817622
P_71626,12,0.854774
P_716273,12,0.819609
P_716292,10,0.882464
P_716293,8,0.871647
P_716295,4,0.885752
P_716359,7,0.889486
P_716364,3,0.892928
P_716368,10,0.854122
P_716373,7,0.875303
P_716413,6,0.891906
P_716433,8,0.854170
P_716542,6,0.788406
P_716556,5,0.830907
P_716561,7,0.845731
P_716588,5,0.805432
P_716597,11,0.843807
P_71672,10,0.893787
P_716864,5,0.830066
P_717010,19,0.851785
P_717013,2,0.847661
P_717018,7,0.864029
P_717064,11,0.852861
P_717204,12,0.885010
P_717213,6,0.850353
P_717218,4,0.864121
P_717245,10,0.892889
P_717275,7,0.830398
P_71731,10,0.869756
P_717311,5,0.823095
P_717343,6,0.835171
P_717344,4,0.839669
P_717373,15,0.839850
P_717419,5,0.826343
P_717506,5,0.890780
P_717675,15,0.838892
P_717792,6,0.850221
P_717815,4,0.861629
P_717836,6,0.822638
P_718011,5,0.863680
P_718230,2,0.831916
P_718232,2,0.865330
P_718240,8,0.885898
P_718443,10,0.867216
P_718469,8,0.891270
P_718473,4,0.869358
P_718794,14,0.852458
P_718879,5,0.863443
P_718895,23,0.851853
P_719066,2,0.893205
P_719149,3,0.863272
P_719384,2,0.836936
P_719426,5,0.885825
P_71961,8,0.857235
P_719794,10,0.871873
P_7198,4,0.883730
P_719820,3,0.862932
P_720120,7,0.879706
P_720125,7,0.858474
P_720138,4,0.844584
P_720159,6,0.872407
P_7202,9,0.834294
P_720222,4,0.877717
P_720342,6,0.896331
P_720354,5,0.840094
P_720362,7,0.878463
P_72038,21,0.821433
P_720389,15,0.892392
P_72039,13,0.874134
P_720440,0,0.824715
P_720494,23,0.837764
P_720697,11,0.887383
P_720704,7,0.861716
P_720786,6,0.892555
P_720854,5,0.872107
P_720871,14,0.858270
P_720892,2,0.894355
P_720895,4,0.853822
P_721059,16,0.863633
P_721081,11,0.846715
P_721101,1,0.881438
P_721188,8,0.858877
P_721247,2,0.822039
P_721282,12,0.890632
P_721295,1,0.884046
P_721321,8,0.864937
P_721589,11,0.894485
P_72161,15,0.894020
P_721614,2,0.823475
P_72162,5,0.869428
P_721624,16,0.867583
P_721654,17,0.845997
P_721700,0,0.904535
P_721765,4,0.885127
P_721866,1,0.846395
P_721893,6,0.853729
P_722239,6,0.877888
P_722334,12,0.869311
P_722336,31,0.870419
P_722411,10,0.865061
P_722599,7,0.860488
P_722720,11,0.897792
P_722766,1,0.879395
P_722779,9,0.897087
P_722782,6,0.883015
P_722801,3,0.841630
P_722901,8,0.871322
P_722911,2,0.879060
P_722912,7,0.845106
P_722917,8,0.870189
P_722923,12,0.787319
P_722958,2,0.831384
P_722969,7,0.862580
P_723141,7,0.874941
P_723261,1,0.868575
P_7233,7,0.827924
P_723314,6,0.884014
P_723373,3,0.839692
P_723435,2,0.879267
P_723466,6,0.867731
P_723467,4,0.876156
P_723468,9,0.849294
P_723476,15,0.870210
P_723482,30,0.857414
P_723522,13,0.870876
P_723536,6,0.876038
P_723547,5,0.862333
P_723549,3,0.851989
P_723552,10,0.843664
P_723770,13,0.864554
P_723798,3,0.858823
P_723805,5,0.886477
P_72389,9,0.858569
P_724016,6,0.833861
P_724166,6,0.852438
P_724212,9,0.837978
P_724256,2,0.853704
P_724328,5,0.829152
P_72436,10,0.869919
P_72437,15,0.882925
P_72438,7,0.861807
P_7245,7,0.822894
P_724587,4,0.866120
P_724617,5,0.832198
P_724638,10,0.875446
P_7247,12,0.873574
P_724779,7,0.869417
P_724829,8,0.866177
P_7249,10,0.865750
P_724906,8,0.856407
P_724917,1,0.877314
P_725389,11,0.891316
P_72541,5,0.878137
P_725417,8,0.891441
P_72542,6,0.872899
P_725435,4,0.866226
P_725535,6,0.897732
P_72560,20,0.857654
P_7257,19,0.864121
P_725734,4,0.895911
P_725742,13,0.809628
P_725821,19,0.869007
P_725911,8,0.833145
P_725936,11,0.873171
P_72594,2,0.831106
P_72595,17,0.864674
P_7261,15,0.859631
P_72620,6,0.860446
P_726253,11,0.825580
P_726303,8,0.858699
P_72632,3,0.886169
P_726346,7,0.875380
P_726374,14,0.838193
P_726480,9,0.882210
P_7265,4,0.823068
P_72659,7,0.886687
P_726596,7,0.845348
P_7266,5,0.830196
P_72660,6,0.879244
P_726644,7,0.842337
P_726767,6,0.875780
P_72689,12,0.884814
P_726933,13,0.877354
P_727130,16,0.868149
P_727134,9,0.873481
P_727135,9,0.847913
P_72736,10,0.886694
P_727515,2,0.846498
P_727655,15,0.870636
P_727779,14,0.849892
P_727792,5,0.892040
P_727853,7,0.782407
P_7279,3,0.888597
P_7280,2,0.874960
P_72803,6,0.865933
P_7281,10,0.872761
P_728173,14,0.850765
P_728207,8,0.859848
P_728211,8,0.875113
P_728221,12,0.857019
P_728231,11,0.847356
P_728249,14,0.819521
P_728250,4,0.833851
P_728254,4,0.885855
P_72832,2,0.852065
P_728357,14,0.821281
P_728365,7,0.818654
P_728388,3,0.847271
P_72840,3,0.877471
P_72841,20,0.879775
P_728415,1,0.885907
P_728419,10,0.776577
P_728606,3,0.865874
P_728620,18,0.856579
P_72868,7,0.893195
P_728733,19,0.852438
P_728824,5,0.892037
P_728894,5,0.835438
P_729103,5,0.843852
P_729127,11,0.884194
P_72914,3,0.874377
P_72917,4,0.875639
P_729302,5,0.882884
P_729511,40,0.856965
P_72958,5,0.879396
P_72963,3,0.878047
P_729674,7,0.876071
P_729708,12,0.871122
P_729799,3,0.905232
P_730016,10,0.870534
